"mtry","train_auc","Sens","Spec","ROCSD","SensSD","SpecSD","test_auc","run"
31,0.742039262820513,0.3375,0.966185897435897,0.108682147844184,0.165764745888222,0.0516029192374302,0.590501792114695,"run_1"
31,0.74902100503663,0.362410714285714,0.962275641025641,0.108994650734438,0.16398421783077,0.0559135275626482,0.495519713261649,"run_2"
31,0.717742101648352,0.295446428571429,0.95025641025641,0.108934944079685,0.153642130296781,0.0625248439945748,0.622759856630824,"run_3"
31,0.756209649725275,0.345,0.953237179487179,0.114156090598058,0.160267585314925,0.0598160881609811,0.551075268817204,"run_4"
31,0.74642342032967,0.351785714285714,0.95724358974359,0.107148830417683,0.151723679312481,0.0589548532752678,0.562724014336918,"run_5"
31,0.753150469322344,0.302321428571429,0.95625,0.114664277691265,0.164537460444886,0.0666744637660369,0.602150537634409,"run_6"
31,0.742658825549451,0.306607142857143,0.951826923076923,0.103445851265205,0.16307599100786,0.0579047952369711,0.694444444444444,"run_7"
31,0.753890510531136,0.324642857142857,0.952051282051282,0.105228275629284,0.147218510789176,0.061474809240143,0.634408602150538,"run_8"
31,0.728794929029304,0.304285714285714,0.951826923076923,0.0994189973454626,0.149015244257856,0.0588351827308131,0.662186379928315,"run_9"
31,0.745327380952381,0.307410714285714,0.949583333333333,0.1039091722639,0.171736359812991,0.06682678499629,0.634408602150538,"run_10"
31,0.774569310897436,0.335625,0.954903846153846,0.106416548510934,0.174746339411236,0.0628283928461041,0.622759856630824,"run_11"
31,0.710970409798535,0.285625,0.949711538461538,0.113224401163064,0.156971631205392,0.0530945696289424,0.662186379928315,"run_12"
31,0.730193738553114,0.312142857142857,0.950096153846154,0.123207642914648,0.158024268934716,0.062374853645202,0.578853046594982,"run_13"
31,0.75089342948718,0.304464285714286,0.961410256410256,0.102123676782354,0.148842123732326,0.0571906925103786,0.689964157706093,"run_14"
31,0.711224816849817,0.282053571428571,0.939391025641026,0.11860604296718,0.168033440395261,0.0661688540926936,0.662186379928315,"run_15"
31,0.774754750457875,0.332767857142857,0.955224358974359,0.115837309192388,0.181103525681176,0.0592774876399386,0.60663082437276,"run_16"
31,0.733586023351648,0.294107142857143,0.961442307692308,0.106114548832909,0.152249881469734,0.0519560045980396,0.666666666666667,"run_17"
31,0.726650641025641,0.312232142857143,0.951121794871795,0.116586709070606,0.170595170570047,0.0701191335572419,0.60663082437276,"run_18"
31,0.680187442765568,0.245089285714286,0.953237179487179,0.122723284550043,0.150311796708101,0.0656865170482686,0.706093189964158,"run_19"
31,0.732081043956044,0.332053571428571,0.951602564102564,0.114870790900038,0.162711896311902,0.0616150188976273,0.634408602150538,"run_20"
31,0.749159512362637,0.31,0.934519230769231,0.113303663230984,0.154404118241966,0.0699700842102896,0.634408602150538,"run_21"
31,0.744977678571429,0.324732142857143,0.954647435897436,0.118239331231873,0.18080155793283,0.0572555642325489,0.634408602150538,"run_22"
31,0.757459363553114,0.331160714285714,0.940801282051282,0.110028398607812,0.162403358884054,0.0690225597600316,0.650537634408602,"run_23"
31,0.717447058150183,0.266607142857143,0.935929487179487,0.11703599605725,0.140556104860214,0.0688263896061014,0.646057347670251,"run_24"
31,0.730059809981685,0.296428571428571,0.951410256410256,0.128380463109295,0.158853993729987,0.0675541563472695,0.634408602150538,"run_25"
31,0.737869448260073,0.264017857142857,0.960128205128205,0.118501605390016,0.146269781314362,0.0544541423449121,0.706093189964158,"run_26"
31,0.780888850732601,0.362410714285714,0.962019230769231,0.12159637663743,0.170283225756845,0.0499808237835025,0.567204301075269,"run_27"
31,0.7332569253663,0.283928571428571,0.926025641025641,0.110893278675961,0.161395819025567,0.0755767374254008,0.706093189964158,"run_28"
31,0.723736263736264,0.286696428571429,0.944038461538461,0.111918623628984,0.166855405281532,0.0627308130034647,0.666666666666667,"run_29"
31,0.728979223901099,0.310446428571429,0.942660256410256,0.106010103640336,0.142864742035859,0.0623858434002813,0.611111111111111,"run_30"
31,0.75162116529304,0.313482142857143,0.962788461538462,0.112091712199356,0.159284111734186,0.0530541077100846,0.618279569892473,"run_31"
31,0.713773466117216,0.270089285714286,0.953108974358974,0.114305780548263,0.138006967847809,0.056921497843377,0.733870967741935,"run_32"
31,0.745374027014652,0.277410714285714,0.934711538461538,0.11437745182247,0.157250883666209,0.0752543010591653,0.650537634408602,"run_33"
31,0.763976076007326,0.343839285714286,0.947019230769231,0.110032580433003,0.171335797424021,0.0637682219462855,0.622759856630824,"run_34"
31,0.802898923992674,0.379107142857143,0.96573717948718,0.113367638429633,0.157991309805164,0.0536228022923116,0.562724014336918,"run_35"
31,0.723125572344322,0.277142857142857,0.952564102564103,0.121006688326041,0.155117718240543,0.0597580738650068,0.67831541218638,"run_36"
31,0.72947516025641,0.300267857142857,0.950192307692308,0.120940917691037,0.148144238500809,0.0615780096152449,0.60663082437276,"run_37"
31,0.759221325549451,0.33125,0.960096153846154,0.102759933552836,0.153464231606342,0.0560583277565726,0.590501792114695,"run_38"
31,0.770652758699634,0.360625,0.941282051282051,0.109443748027249,0.156728487439257,0.0671620115542135,0.638888888888889,"run_39"
31,0.740498798076923,0.302589285714286,0.946153846153846,0.113065699827141,0.148986826056968,0.0650141344087131,0.67831541218638,"run_40"
31,0.776224244505495,0.355803571428571,0.953846153846154,0.0950896522582013,0.149198984851815,0.0591188573896637,0.590501792114695,"run_41"
31,0.729232200091575,0.269553571428571,0.968365384615385,0.12635186855923,0.150691470827196,0.0501546176467205,0.701612903225806,"run_42"
31,0.690088999542125,0.287321428571429,0.95900641025641,0.119269349325311,0.1637142241687,0.0521955801850154,0.733870967741935,"run_43"
502,0.718686755952381,0.33625,0.897339743589744,0.111522378693717,0.164562779413732,0.0870276668206073,0.729390681003584,"run_44"
31,0.77121594551282,0.329375,0.94974358974359,0.117356983564825,0.150947524153926,0.0614730625734028,0.67831541218638,"run_45"
31,0.713602621336996,0.295535714285714,0.944711538461538,0.122096158073453,0.162452216809698,0.0623932570812015,0.662186379928315,"run_46"
31,0.735586080586081,0.313571428571429,0.956698717948718,0.120859362599824,0.160376329679042,0.057942297573162,0.634408602150538,"run_47"
31,0.709658882783883,0.304642857142857,0.957916666666667,0.119424073001239,0.157013913030797,0.0566779263857858,0.694444444444444,"run_48"
31,0.754337797619048,0.311607142857143,0.956730769230769,0.113030776055256,0.164100972159478,0.0608393411988469,0.53494623655914,"run_49"
502,0.785234947344322,0.432857142857143,0.945673076923077,0.0923335852504053,0.16601820658732,0.0692732809461506,0.523297491039426,"run_50"
31,0.78379149496337,0.309821428571429,0.954519230769231,0.111229761869123,0.174447628031019,0.0560331271312064,0.622759856630824,"run_51"
31,0.765250972985348,0.335892857142857,0.95125,0.106899450144196,0.186441694190936,0.0597231552588209,0.53494623655914,"run_52"
31,0.74319568452381,0.302678571428571,0.960128205128205,0.109101762918801,0.163141223214511,0.050732137231571,0.594982078853047,"run_53"
31,0.748574862637363,0.305714285714286,0.954519230769231,0.115824634470825,0.164732607943244,0.0600634354520405,0.618279569892473,"run_54"
31,0.745338255494505,0.266875,0.947371794871795,0.114927103843319,0.163861048525182,0.0622280689893923,0.694444444444444,"run_55"
31,0.726650068681319,0.318839285714286,0.963301282051282,0.114621002198854,0.164507145593085,0.0559864539412954,0.60663082437276,"run_56"
31,0.759678914835165,0.301071428571429,0.955064102564103,0.117216719228527,0.164921986448725,0.0593071329828972,0.60663082437276,"run_57"
31,0.76184581043956,0.353214285714286,0.972339743589744,0.117857214261049,0.173225432771626,0.04664558538619,0.594982078853047,"run_58"
31,0.748970352564103,0.311071428571429,0.94,0.115023943870126,0.163529816304027,0.0678368551146831,0.567204301075269,"run_59"
31,0.705853079212454,0.300625,0.96176282051282,0.117810304791299,0.157229483033041,0.055073332558255,0.650537634408602,"run_60"
31,0.748817250457876,0.342232142857143,0.953589743589744,0.120970128499489,0.162974431283812,0.0598555754497061,0.622759856630824,"run_61"
31,0.724470581501832,0.305982142857143,0.950673076923077,0.121776810311627,0.170037253597599,0.0641289647348213,0.706093189964158,"run_62"
31,0.707407566391941,0.282767857142857,0.938525641025641,0.126933643631752,0.1642086172838,0.0702155180701605,0.733870967741935,"run_63"
31,0.726700148809524,0.272232142857143,0.966217948717949,0.130827643219997,0.158110817302767,0.0518495130610212,0.694444444444444,"run_64"
31,0.749166094322344,0.337678571428571,0.952980769230769,0.116170531447763,0.166836125094815,0.0541961215163751,0.611111111111111,"run_65"
31,0.726675538003663,0.298125,0.945897435897436,0.110302459542925,0.147560295484616,0.0661527574176093,0.634408602150538,"run_66"
31,0.754925595238095,0.319464285714286,0.968429487179487,0.112178791430617,0.162777791243526,0.048064304919747,0.60663082437276,"run_67"
31,0.749555288461538,0.332232142857143,0.950192307692308,0.102574360797611,0.16151389878607,0.0575855861254907,0.650537634408602,"run_68"
31,0.751393658424908,0.321696428571429,0.954903846153846,0.116605218109662,0.17058108049418,0.0591969655590716,0.646057347670251,"run_69"
31,0.733996966575092,0.318214285714286,0.946570512820513,0.123970567081843,0.161115197485634,0.0671246075725094,0.60663082437276,"run_70"
31,0.73900641025641,0.310089285714286,0.944679487179487,0.107034931035399,0.151175375447281,0.067449997129721,0.622759856630824,"run_71"
31,0.749102564102564,0.304107142857143,0.957532051282051,0.102032705387101,0.162493245128335,0.0519876304977552,0.611111111111111,"run_72"
31,0.748138163919414,0.3175,0.951570512820513,0.117983725923532,0.168308453789047,0.0652699320277445,0.594982078853047,"run_73"
31,0.731248569139194,0.30875,0.954615384615385,0.114276462731375,0.151116138530526,0.0560654087877856,0.622759856630824,"run_74"
31,0.785979567307692,0.370803571428571,0.953461538461538,0.0966524414269832,0.169870370164214,0.0573575449886088,0.562724014336918,"run_75"
31,0.733891082875458,0.347857142857143,0.959903846153846,0.114146516788535,0.167762990808512,0.05827455158733,0.634408602150538,"run_76"
31,0.782289663461538,0.299821428571429,0.954358974358974,0.113113142564583,0.165160344641529,0.056808866806603,0.634408602150538,"run_77"
31,0.742823946886447,0.340625,0.936410256410256,0.113352683643074,0.171101265931206,0.0694501813085021,0.60663082437276,"run_78"
31,0.76761961996337,0.324732142857143,0.966185897435897,0.10220298559453,0.16405534016906,0.0484238332207009,0.618279569892473,"run_79"
31,0.759712110805861,0.343928571428571,0.93650641025641,0.111178787273225,0.166577079125308,0.0617484147581495,0.666666666666667,"run_80"
31,0.720006581959707,0.294107142857143,0.938974358974359,0.121805596196363,0.169255470717366,0.0676140401367238,0.67831541218638,"run_81"
31,0.758070627289377,0.327142857142857,0.975480769230769,0.116669090286641,0.157656765887707,0.0471337825985837,0.646057347670251,"run_82"
31,0.724910141941392,0.288303571428571,0.959615384615385,0.111878098860625,0.166742045199983,0.0514027056358267,0.646057347670251,"run_83"
31,0.756177598443223,0.339196428571429,0.953846153846154,0.106625341145797,0.160014804487311,0.0628501543315853,0.594982078853047,"run_84"
31,0.74595695970696,0.308660714285714,0.961057692307692,0.121003932390603,0.159079560990566,0.0548914134235343,0.622759856630824,"run_85"
31,0.752447344322344,0.352232142857143,0.963397435897436,0.112713561350221,0.169511156230063,0.0567143922588435,0.523297491039426,"run_86"
31,0.689281994047619,0.233035714285714,0.959038461538462,0.114737525380183,0.1382020400221,0.0530661425180688,0.75,"run_87"
31,0.74655505952381,0.306607142857143,0.942211538461538,0.121220103319233,0.156814473665081,0.0671252228116722,0.75,"run_88"
31,0.759051053113553,0.294285714285714,0.953429487179487,0.109422906263868,0.161435130640713,0.0625091137768844,0.689964157706093,"run_89"
31,0.746509558150183,0.335178571428571,0.949615384615385,0.105905637275125,0.154255330388071,0.0657124227175773,0.662186379928315,"run_90"
31,0.757354624542125,0.299553571428571,0.963557692307692,0.114078393034197,0.169099447982144,0.0607980135652236,0.67831541218638,"run_91"
31,0.740809294871795,0.338035714285714,0.956153846153846,0.117381043438113,0.172635642525665,0.0574625699659854,0.578853046594982,"run_92"
31,0.729981398809524,0.319553571428571,0.961826923076923,0.131693465000145,0.159913630376163,0.058494888151392,0.706093189964158,"run_93"
31,0.717626774267399,0.282767857142857,0.93551282051282,0.121937680533108,0.160207759455095,0.0772114809967818,0.666666666666667,"run_94"
31,0.708495306776557,0.302321428571429,0.957371794871795,0.126757382271157,0.176463782303843,0.0543044945224675,0.706093189964158,"run_95"
31,0.771790293040293,0.344821428571429,0.954166666666667,0.113635875002467,0.168748017760514,0.0588238543279849,0.60663082437276,"run_96"
31,0.736798019688645,0.305625,0.934358974358974,0.109517791992173,0.159891383523869,0.0719269359846537,0.583333333333333,"run_97"
31,0.763756295787546,0.291696428571429,0.967083333333333,0.105123462751925,0.158341516605517,0.049226275655395,0.67831541218638,"run_98"
31,0.72268801510989,0.325,0.943108974358974,0.126287186315316,0.168097344594637,0.0642728619867163,0.694444444444444,"run_99"
31,0.72818108974359,0.295892857142857,0.967564102564103,0.114716604273691,0.161003269738141,0.0489822208536193,0.689964157706093,"run_100"
